"ensembl","LFC_Oncogene","LFC_Replicative","LFC_DNAdamage","adj_p_Oncogene","adj_p_Replicative","adj_p_DNAdamage","sig_types","symbol","entrez","source","senescence_effect","organism"
"ENSG00000067533",-1.01515064959233,0.542455749297194,-0.742693727705096,0.000260954925157399,0.0334115476477108,0.00457299941247977,"Oncogene","RRP15","51018","RNAseq","Unknown","Human"
"ENSG00000067992",1.44472495863127,-0.896519208778693,-0.122674995523876,0.000325931542677042,0.0201166021264059,0.74525010960696,"Oncogene","PDK3","5165","RNAseq","Unknown","Human"
"ENSG00000068489",-2.95404826687651,-0.060418454233669,-2.36879082060876,3.37687020404679e-09,0.884044339117546,2.09503676907934e-07,"Oncogene/DNA-damage","PRR11","55771","RNAseq","Unknown","Human"
"ENSG00000068971",1.01754273222406,0.245036219907499,0.688752885739673,2.26439154631782e-06,0.202311772618251,0.000624023169234964,"Oncogene","PPP2R5B","5526","RNAseq","Unknown","Human"
"ENSG00000069020",1.35304709625503,-0.131527289345567,0.937012073531594,6.28835848568579e-07,0.58278995900942,0.00018466491345628,"Oncogene","MAST4","375449","RNAseq","Unknown","Human"
"ENSG00000069275",-1.19887489543936,-0.0267545710239296,-0.993978747507232,4.65649782464429e-09,0.877861776736777,1.67429236552392e-07,"Oncogene","NUCKS1","64710","RNAseq","Unknown","Human"
"ENSG00000069431",-2.37843402775313,0.107392088569614,0.408818447739897,0.000316188050130164,0.876308242202119,0.507027217456115,"Oncogene","ABCC9","10060","RNAseq","Unknown","Human"
"ENSG00000069702",-1.66591802926773,0.506174451408751,0.0948290241344934,2.65287470385925e-08,0.0289881701574259,0.709056383903982,"Oncogene","TGFBR3","7049","RNAseq","Unknown","Human"
"ENSG00000069869",-1.04447118691606,0.582558596754473,-0.431953602261945,5.5305599185208e-06,0.00330080981553076,0.0287760518511079,"Oncogene","NEDD4","4734","RNAseq","Unknown","Human"
"ENSG00000070081",-1.16590544538114,0.320710107773907,-0.185444887699083,1.50344489430299e-05,0.162456485479141,0.448793506185534,"Oncogene","NUCB2","4925","RNAseq","Unknown","Human"
"ENSG00000070404",-1.73750943448342,0.876853627595305,-0.580517266586685,1.48040845076167e-05,0.0136858020640739,0.0985827111507334,"Oncogene","FSTL3","10272","RNAseq","Unknown","Human"
"ENSG00000070540",1.15753588836541,0.415415233248968,0.609087366020663,1.74634154246066e-06,0.0440645070682273,0.00355063894444038,"Oncogene","WIPI1","55062","RNAseq","Unknown","Human"
"ENSG00000070669",-2.09670658105641,0.222757907374392,-0.891314383734137,0.000230777087259116,0.700419710251693,0.0891055736963087,"Oncogene","ASNS","440","RNAseq","Unknown","Human"
"ENSG00000070950",-1.14592936381723,-0.0748826506086865,-0.989539919050416,1.16635904488557e-06,0.729322998677004,1.84773505905532e-05,"Oncogene","RAD18","56852","RNAseq","Unknown","Human"
"ENSG00000071242",-2.04540171353497,0.913159925941054,-1.0610406605567,1.05605311494433e-05,0.0244561314366414,0.00866887397602153,"Oncogene/DNA-damage","RPS6KA2","6196","CSgene/RNAseq","Unknown","Human"
"ENSG00000071243",-1.01989851815745,0.135840507450474,-0.540880881474313,3.96822552081011e-06,0.491749894605989,0.00569654536923469,"Oncogene","ING3","54556","RNAseq","Unknown","Human"
"ENSG00000071246",1.34611964960779,-0.412524718805078,0.283275126236423,8.44804349752481e-06,0.118399361176906,0.271440764244227,"Oncogene","VASH1","22846","RNAseq","Unknown","Human"
"ENSG00000071282",-1.61547956233775,0.440214403768298,-0.279175310154555,1.67607580737542e-05,0.185158834474513,0.395630157697679,"Oncogene","LMCD1","29995","RNAseq","Unknown","Human"
"ENSG00000071539",-2.96499419485308,-0.140170080884247,-2.65587387020743,4.37892643845458e-08,0.759715016668977,3.70762815130671e-07,"Oncogene/DNA-damage","TRIP13","9319","RNAseq","Unknown","Human"
"ENSG00000071794",-1.45955225663478,0.65201937625841,-0.484581500006325,1.13458618939939e-06,0.00896501034197698,0.0515048325046238,"Oncogene","HLTF","6596","RNAseq","Unknown","Human"
"ENSG00000072041",5.13114357277293,-1.71244069496044,2.42745378663494,2.61637064755353e-06,0.0519187775714316,0.00727518505366815,"Oncogene/DNA-damage","SLC6A15","55117","RNAseq","Unknown","Human"
"ENSG00000072163",-2.9768985740661,0.355316624007677,-0.393016705241313,1.74634154246066e-06,0.493101021567705,0.441969388985944,"Oncogene","LIMS2","55679","RNAseq","Unknown","Human"
"ENSG00000072195",-1.17929900430056,-0.160032121225181,0.0544130618932017,1.09262631140269e-05,0.528843143429728,0.836702926905117,"Oncogene","SPEG","10290","RNAseq","Unknown","Human"
"ENSG00000072210",1.01350053893671,-1.01304427580647,0.812848575948782,0.00375626005383138,0.00503692956083618,0.0192293049678559,"Oncogene/Replicative","ALDH3A2","224","RNAseq","Unknown","Human"
"ENSG00000072422",-2.041164894703,0.255902880620685,-0.798210077535697,9.66795271919991e-07,0.468166566657906,0.0182398317308593,"Oncogene","RHOBTB1","9886","RNAseq","Unknown","Human"
"ENSG00000072571",-4.98889378346701,-0.151789668181078,-3.04617206382738,2.19783635716035e-09,0.811631548330103,7.87873737060632e-06,"Oncogene/DNA-damage","HMMR","3161","RNAseq","Unknown","Human"
"ENSG00000072657",-1.12073482742433,0.547224986692254,-0.5612837779318,0.00115939912250577,0.105473009930922,0.0950944208844531,"Oncogene","TRHDE","29953","RNAseq","Unknown","Human"
"ENSG00000072952",-2.76192550905345,1.70040237789751,-1.44855426748508,0.00017407925126567,0.0114396587072194,0.027620142877448,"Oncogene/Replicative/DNA-damage","IRAG1","10335","RNAseq","Unknown","Human"
"ENSG00000073008",-1.03805749014454,1.249037583575,-0.125670423357812,0.00318210081351018,0.000668282965447343,0.742659040997258,"Oncogene/Replicative","PVR","5817","RNAseq","Unknown","Human"
"ENSG00000073050",1.03785752771989,-1.10844600698317,-0.00208471038728849,4.9471999455191e-05,6.68634551837973e-05,0.994151541672661,"Oncogene/Replicative","XRCC1","7515","RNAseq","Unknown","Human"
"ENSG00000073111",-1.83970015471391,-1.0125650805296,-2.04910028245527,9.11168050447538e-08,0.000720468127204485,2.39886798866963e-08,"Oncogene/Replicative/DNA-damage","MCM2","4171","RNAseq","Unknown","Human"
"ENSG00000073331",-2.10198145705401,0.13468551587942,0.172415545761874,7.12700393153167e-09,0.619504267642762,0.5106784068142,"Oncogene","ALPK1","80216","RNAseq","Unknown","Human"
"ENSG00000073712",-1.47698743025946,0.164591140391161,-0.722572741329093,2.84107817134668e-08,0.436768616086443,0.000785307084827556,"Oncogene","FERMT2","10979","RNAseq","Unknown","Human"
"ENSG00000073756",4.72422066777726,-0.910078434419491,2.97618188036462,1.21565037258203e-08,0.122210029748498,1.74716975643124e-05,"Oncogene/DNA-damage","PTGS2","5743","Ageing atlas/InnateDB/RNAseq","Unknown","Human"
"ENSG00000073849",1.39965158972115,-0.649393287816819,0.499457955301257,0.00257297137477725,0.144726314218826,0.265967094194303,"Oncogene","ST6GAL1","6480","RNAseq","Unknown","Human"
"ENSG00000073910",-1.17378206513088,1.60115969376502,-0.307058054962207,0.00149775068876547,7.74978265272309e-05,0.40697581277652,"Oncogene/Replicative","FRY","10129","RNAseq","Unknown","Human"
"ENSG00000074370",2.58072187102878,0.734888866038749,1.33284732850954,0.00014306809439416,0.260045724469684,0.0257350088061136,"Oncogene/DNA-damage","ATP2A3","489","RNAseq","Unknown","Human"
"ENSG00000074527",-3.21411751863133,0.919153396892606,-0.0919456157435852,1.41586713104794e-08,0.0254726438023791,0.845529781830885,"Oncogene","NTN4","59277","CellAge/CSgene/RNAseq","Inhibits","Human"
"ENSG00000075131",-1.13667895518788,0.404547811629201,-1.11735682867239,0.000491100906634087,0.19407186465894,0.000670896666027011,"Oncogene/DNA-damage","TIPIN","54962","RNAseq","Unknown","Human"
"ENSG00000075188",-1.34104711453188,0.237404108749675,-0.871788285700119,7.79438491180003e-08,0.225509140660203,6.18817890006053e-05,"Oncogene","NUP37","79023","RNAseq","Unknown","Human"
"ENSG00000075218",-3.49719158003887,-1.16843172419118,-3.11774821892193,5.37766933102873e-10,0.00301524518788791,4.8396987628493e-09,"Oncogene/Replicative/DNA-damage","GTSE1","51512","RNAseq","Unknown","Human"
"ENSG00000075239",-1.03773012127552,0.712262245866219,-0.803180386861173,4.11443031114701e-05,0.00251613733733502,0.000963936173602697,"Oncogene","ACAT1","38","RNAseq","Unknown","Human"
"ENSG00000075240",1.22307912563236,-0.390808866133465,0.533228574086554,5.27015024516935e-05,0.172799206342445,0.0483902532811743,"Oncogene","GRAMD4","23151","RNAseq","Unknown","Human"
"ENSG00000075624",-1.03699201141724,-0.0756341186151561,-1.06160812782493,4.21934914935856e-06,0.727343256187787,3.94770684675972e-06,"Oncogene/DNA-damage","ACTB","60","RNAseq","Unknown","Human"
"ENSG00000075643",-1.94738050438929,0.282746706919552,-0.200193666062278,1.59118800841137e-06,0.41014315460213,0.584028214855048,"Oncogene","MOCOS","55034","RNAseq","Unknown","Human"
"ENSG00000075651",1.1357193939403,0.4702133274087,0.997050821632572,6.09727280971765e-05,0.0722738620990515,0.000337821639216483,"Oncogene","PLD1","5337","RNAseq","Unknown","Human"
"ENSG00000075702",-2.12243814048447,-1.28704113173586,-1.9874869460672,9.12805486406639e-07,0.000759110103410945,6.48953165412342e-06,"Oncogene/Replicative/DNA-damage","WDR62","284403","InnateDB/RNAseq","Unknown","Human"
"ENSG00000076003",-2.50117685426211,-0.615065612375824,-2.00678600893434,2.0321949862596e-10,0.0171246261582696,9.43904736787738e-09,"Oncogene/DNA-damage","MCM6","4175","RNAseq","Unknown","Human"
"ENSG00000076356",1.249194212011,-1.3059484887909,1.39829884252525,0.00474339040824405,0.0041357904542998,0.00206083540243929,"Oncogene/Replicative/DNA-damage","PLXNA2","5362","RNAseq","Unknown","Human"
"ENSG00000076382",-3.03439354689455,-0.990927561396952,-2.55381220879401,2.0321949862596e-10,0.00167208208550407,7.17504827093048e-09,"Oncogene/DNA-damage","SPAG5","10615","RNAseq","Unknown","Human"
"ENSG00000076513",-2.04180062409769,0.532206375195271,-0.947225669185066,4.37892643845458e-08,0.05700546398098,0.00141380468304368,"Oncogene","ANKRD13A","88455","RNAseq","Unknown","Human"
"ENSG00000076604",1.04272817662186,-0.612606791515844,0.650929329927746,2.00738719825334e-06,0.00260741744235949,0.000903454463300107,"Oncogene","TRAF4","9618","RNAseq","Unknown","Human"
"ENSG00000076706",-1.15866021518328,-0.154180112695884,0.0332844231702601,2.99331446800392e-06,0.522839339049619,0.892185874087954,"Oncogene","MCAM","4162","RNAseq","Unknown","Human"
"ENSG00000076716",-1.63177462526519,-0.407362412201674,0.964752273814297,0.00278321328390826,0.433159988068854,0.0410244023013747,"Oncogene","GPC4","2239","RNAseq","Unknown","Human"
"ENSG00000077150",1.19574940446552,-0.203224889419747,0.893356307411126,0.00011923923484695,0.513560028017875,0.00253674522399539,"Oncogene","NFKB2","4791","Ageing atlas/InnateDB/RNAseq","Unknown","Human"
"ENSG00000077152",-2.39266470797758,-0.120261775302587,-2.22566227230333,2.54544469112102e-08,0.738022621195886,1.37765044695125e-07,"Oncogene/DNA-damage","UBE2T","29089","RNAseq","Unknown","Human"
"ENSG00000077238",1.85062231828475,-1.47960136217911,1.26153377504336,1.73453367962641e-05,0.000335239331876887,0.00133801178135827,"Oncogene/Replicative/DNA-damage","IL4R","3566","InnateDB/RNAseq","Unknown","Human"
"ENSG00000077514",-1.37516611938094,-0.533470111663188,-0.839603361484568,2.0321949862596e-10,0.000649847199796042,9.92457499144729e-07,"Oncogene","POLD3","10714","RNAseq","Unknown","Human"
"ENSG00000077585",1.31165238956852,0.331700467153656,0.673313881151716,1.36101857389636e-06,0.164404070214219,0.00411305470010476,"Oncogene","GPR137B","7107","RNAseq","Unknown","Human"
"ENSG00000077684",-2.15698079795062,-0.233054047760125,-0.480076238196547,1.43743326916049e-10,0.268501908713697,0.0200451691247992,"Oncogene","JADE1","79960","RNAseq","Unknown","Human"
"ENSG00000077942",-1.35735327744148,-0.343337555712009,-0.718148861369738,0.00116827967016105,0.419659076055798,0.0754717773302282,"Oncogene","FBLN1","2192","RNAseq","Unknown","Human"
"ENSG00000077943",-2.32628696283833,3.05663418187136,-1.78428702887187,0.00330991834876909,0.00033355610652359,0.0223671956277671,"Oncogene/Replicative/DNA-damage","ITGA8","8516","RNAseq","Unknown","Human"
"ENSG00000078401",-1.39218219064104,2.41050487346467,-0.808935177597634,0.0310660105756403,0.000548170955927365,0.213692457008847,"Oncogene/Replicative","EDN1","1906","InnateDB/RNAseq","Unknown","Human"
"ENSG00000078902",1.19996223786454,0.0356605270314268,0.445778243944497,1.19878761910454e-06,0.883928418101645,0.024542764883056,"Oncogene","TOLLIP","54472","InnateDB/RNAseq","Unknown","Human"
"ENSG00000079102",-1.98669132004473,-0.691731407163689,-0.504838149538901,5.73396653395573e-05,0.138420964136952,0.251990947335213,"Oncogene","RUNX1T1","862","RNAseq","Unknown","Human"
"ENSG00000079263",2.42428836384023,0.566548658024878,0.439052691397666,1.42060821060126e-06,0.183482930910015,0.288441961030813,"Oncogene","SP140","11262","RNAseq","Unknown","Human"
"ENSG00000079616",-1.386220481486,-1.37009731334599,-1.39739512301614,7.49877439496193e-07,2.56459781154244e-06,1.04653015764442e-06,"Oncogene/Replicative/DNA-damage","KIF22","3835","RNAseq","Unknown","Human"
"ENSG00000079691",-1.0077586126387,-0.224932252347986,-0.377901570544528,0.00300662106689438,0.514573351498449,0.248701535575205,"Oncogene","CARMIL1","55604","RNAseq","Unknown","Human"
"ENSG00000079819",-1.66407650701082,1.02747871741783,-1.37915902958304,1.48843468154474e-06,0.000943707697969492,2.73368577501309e-05,"Oncogene/Replicative/DNA-damage","EPB41L2","2037","RNAseq","Unknown","Human"
"ENSG00000079841",-2.10710843567575,0.243135556175115,-0.57879253026195,0.00395328423823766,0.721422004131588,0.357130338747086,"Oncogene","RIMS1","22999","RNAseq","Unknown","Human"
"ENSG00000079931",-2.37159060504244,2.88837507728953,-1.38682667117723,0.000241152310242333,2.6399400026933e-05,0.0206680950716607,"Oncogene/Replicative/DNA-damage","MOXD1","26002","RNAseq","Unknown","Human"
"ENSG00000080298",1.15504899545438,-0.331656392473248,0.192055054335808,5.20008767628938e-06,0.125972717946064,0.343898076597031,"Oncogene","RFX3","5991","RNAseq","Unknown","Human"
"ENSG00000080493",-2.5940089401107,1.46188899723292,-0.310031396541832,2.39395941067985e-06,0.00197647207171562,0.514589693772203,"Oncogene/Replicative","SLC4A4","8671","RNAseq","Unknown","Human"
"ENSG00000080573",2.12161527298541,-3.76622615596407,-0.963419041797896,0.00253570263718415,1.15697842385672e-05,0.154979924430286,"Oncogene/Replicative","COL5A3","50509","RNAseq","Unknown","Human"
"ENSG00000080823",-1.25688468992364,1.00944178694591,-0.518675093700324,0.00142064655669439,0.00859947482301192,0.17169042504454,"Oncogene/Replicative","MOK","5891","RNAseq","Unknown","Human"
"ENSG00000080839",-2.52825108321224,-0.482619783154831,-1.87631093709996,2.87245530246187e-10,0.0621195952770323,7.40015551674328e-08,"Oncogene/DNA-damage","RBL1","5933","CSgene/RNAseq","Unknown","Human"
"ENSG00000080986",-4.73026186122965,-0.048620029833546,-3.07633688901068,2.21209750320352e-10,0.931086272517748,3.81334189772637e-07,"Oncogene/DNA-damage","NDC80","10403","RNAseq","Unknown","Human"
"ENSG00000081026",-1.21885383809131,0.11956164704303,-0.722040350130567,4.76731040544609e-08,0.509991534021231,0.000139022461180972,"Oncogene","MAGI3","260425","RNAseq","Unknown","Human"
"ENSG00000081177",-1.14549671059121,0.827253673521853,-0.416138014483979,5.77505834276081e-05,0.00256417446121997,0.103645326284151,"Oncogene","EXD2","55218","RNAseq","Unknown","Human"
"ENSG00000081377",-1.44977804804829,0.836661741544861,-0.706264199248748,1.44684694812176e-06,0.00178220100821498,0.00571665596769006,"Oncogene","CDC14B","8555","RNAseq","Unknown","Human"
"ENSG00000081870",-1.14557829942446,0.641447467428432,-0.774662896336894,1.33100166137029e-05,0.00710202999061723,0.00143729044780607,"Oncogene","HSPB11","51668","RNAseq","Unknown","Human"
"ENSG00000081923",-3.63508857438425,1.77111230634008,-1.55190166489664,2.86695520983228e-08,0.000619398519792104,0.00198083097504725,"Oncogene/Replicative/DNA-damage","ATP8B1","5205","RNAseq","Unknown","Human"
"ENSG00000082126",-1.48863351546836,2.94733206283021,-0.900360109010948,0.0174643080051558,4.58909882680399e-05,0.147360190805589,"Oncogene/Replicative","MPP4","58538","RNAseq","Unknown","Human"
"ENSG00000082397",-1.27016342140174,1.28102470412575,-0.681223998090749,0.00108720161094734,0.00117978196854807,0.0635171593155691,"Oncogene/Replicative","EPB41L3","23136","RNAseq","Unknown","Human"
"ENSG00000082438",-2.6555922597991,3.59530057752177,-0.405750091030423,0.000350810470534344,9.77537981351359e-06,0.581917021121663,"Oncogene/Replicative","COBLL1","22837","RNAseq","Unknown","Human"
"ENSG00000082482",-4.59280486138541,-0.719051578812678,-0.327765516854484,6.00648800438743e-09,0.154217618983823,0.545715531122862,"Oncogene","KCNK2","3776","RNAseq","Unknown","Human"
"ENSG00000082497",-2.05882762417779,-0.0129378110379657,-0.349402670231173,1.94054928211582e-05,0.978631393229519,0.420911404814065,"Oncogene","SERTAD4","56256","RNAseq","Unknown","Human"
"ENSG00000082512",-1.19481768868451,-0.0518865458635209,-0.396135416734109,1.11815266075895e-06,0.833120679942413,0.047921999655772,"Oncogene","TRAF5","7188","InnateDB/RNAseq","Unknown","Human"
"ENSG00000083123",-1.36438502352133,0.0293120330255556,-0.650600715342734,9.18673362625238e-07,0.912710423485658,0.00423397543960754,"Oncogene","BCKDHB","594","RNAseq","Unknown","Human"
"ENSG00000083223",1.4028181265092,0.239886912019355,0.523210041207238,6.04571259119467e-07,0.301076270044207,0.0279468543785722,"Oncogene","TUT7","79670","RNAseq","Unknown","Human"
"ENSG00000083290",-1.2257346407658,0.246712129592383,-0.341331736352721,6.35350952854394e-07,0.209160151013567,0.0766262527832336,"Oncogene","ULK2","9706","RNAseq","Unknown","Human"
"ENSG00000083454",1.30890630553148,1.77273497253273,0.749267716893721,0.00326325830973769,0.000203273436879251,0.0732867097677152,"Oncogene/Replicative","P2RX5","5026","RNAseq","Unknown","Human"
"ENSG00000083457",-1.33767420746682,0.707656258097893,-0.596292611954973,3.9787387588464e-06,0.00537779788034393,0.0167053307373665,"Oncogene","ITGAE","3682","RNAseq","Unknown","Human"
"ENSG00000083720",-2.23236302615471,0.732968487012449,-0.960917415098621,4.56774522153122e-08,0.0186831261670596,0.00242867381265281,"Oncogene","OXCT1","5019","RNAseq","Unknown","Human"
"ENSG00000083857",-1.24649919558639,0.765775025567153,-0.0490634118024555,0.000321092466374308,0.0186898378074181,0.898771500310031,"Oncogene","FAT1","2195","RNAseq","Unknown","Human"
