InnateDB Gene ID	Gene Symbol	Species	PubMED ID	Annotation
178924	Nlrp3	10090	21385879	Nlrp3 recruits adaptor protein Pycard and Casp1 to form an Nlrp3 inflammasome complex in response to Varicella-Zoster Virus (VZV) infection.
178924	Nlrp3	10090	21439959	Nlrp3 is a component of the inflammasome and is required for inflammation in acute pancreatitis.
178924	Nlrp3	10090	21602824	"Nlrp3 is necessary to illicit Il1b response specific to viable, but not heat-killed, E. coli infections.
"
178924	Nlrp3	10090	22174673	Nlrp3 inflammasome plays a role in innate immune responses against mucosal Candida infection. Nlrp3 limits the severity of infection when present in either the hematopoietic or stromal compartments.
178924	Nlrp3	10090	22295065	Nlrp3/Pycard inflammasome activation following human respiratory syncytial virus infection is dependent on the activation of Tlr2/Myd88/NF-kB and reactive oxygen species/potassium efflux. (Demonstrated in human)
178924	Nlrp3	10090	22984081	MIR223 and EBV miR-BART15 regulate the NLRP3 inflammasome and IL-1beta production.
178924	Nlrp3	10090	23809161	Potassium efflux is a common trigger of NLRP3 Inflammasome activation by bacterial toxins and particulate matter
178924	Nlrp3	10090	24127597	Mitochondrial membrane potential is required for the association of Nlrp3 and Mfn2.  Mfns2 is required for the activation of Nlrp3 inflammasomes.
178924	Nlrp3	10090	24265316	"3, 4-methylenedioxy-β-nitrostyrene  is a potent and specific inhibitor of the NLRP3 inflammasome."
178924	Nlrp3	10090	24549849	Both Nlrp3 and Nlrp1a are important regulators of Toxoplasma proliferation and that IL18 signaling is required to mediate host resistance to acute toxoplasmosis.
178924	Nlrp3	10090	24692555	"Group B streptococcus induces Il1b, and activates the NLRP3 inflammasome by a mechanism that requires hemolysin-mediated lysosomal leakage, which enhances the interaction of bacterial RNA with NLRP3."
178924	Nlrp3	10090	25689249	"Activation of the Nlrp3 inflammasome is detrimental during leishmaniasis. Mice lacking the inflammasome components Nlrp3, Pycard, Casp1 exhibit defective Il1b and Il18 production at the infection site and are resistant to cutaneous Leishmania major infection.
"
178924	Nlrp3	10090	26045547	Nlrp3 is a novel molecular target for melatonin which requires Rora to blunt the NFkB/ NLRP3 connection during sepsis.
178924	Nlrp3	10090	27214553	Uropathogenic Escherichia coli protein TcpC attenuates activation of the Nlrp3 inflammasome by binding both Nlrp3 and Casp1.
178924	Nlrp3	10090	26305961	"Nlrp3 deficiency protects mice from the development of type 1 diabetes by suppressing Th1 responses and impairing T-cell migration to pancreatic islets through the down-regulation of chemokine expression (Ccl5, Cxcl10, Irf1) in islets."
178924	Nlrp3	10090	26341399	Nlrp3 and Casp2 are required for endoplasmic reticulum stress-induced inflammation.
178924	Nlrp3	10090	26416893	Impairment of the mitochondrial electron transport chain by rotenone primes Nlrp3 inflammasome activation upon costimulation with ATP.
63225	IRF3	9606	9463386	IRF3 is a transcription factor that activates type-1 interferon (IFN) and IFN responsive genes.
63225	IRF3	9606	11991981	IRF3 is directly activated after virus infection and functions as a key activator of the intermediate/early alpha/beta interferon (IFN) genes as well as the RANTES chemokine gene.
63225	IRF3	9606	18818105	IRF3 transcription factor induces type I interferons (IFNs) and elicits innate antiviral response. TMEM173 (MITA) is a critical mediator of virus-triggered IRF3 activation and IFN expression.
63225	IRF3	9606	9566918	"IRF3 phosphorylation is virus-inducible and results in IRF3 alteration of protein conformation to permit nuclear translocation, association with transcriptional partners, and primary activation of interferon (IFN)- and IFN-responsive genes."
63225	IRF3	9606	21768204	IRF3 is strongly phosphorylated at the late stages of a Sindbis virus infection to mount antiviral responses in human embryonic kidney cells. 
63225	IRF3	9606	21820332	IRF3 is involved in the innate immune recognition of Plasmodium falciparum AT-rich DNA and in the subsequent induction of type I IFNs. Mice lacking Irf3/Irf7 are resistant to otherwise lethal cerebral malaria. (Demonstrated in mouse)
63225	IRF3	9606	22170100	IRF3 suppresses neuroinflammation through regulation of immunomodulatory MIR155 microRNA expression in astrocytes.
63225	IRF3	9606	22593165	HIV accessory protein Vpu targets IRF3 to endolysosome for proteolytic degradation to avoid antiviral immune responses.
63225	IRF3	9606	23994473	"During the transcriptional response to Sendai virus infection, POLR2F(RNA Pol II) is recruited by IRF3 and NFκB to control virus induced gene activation."
63225	IRF3	9606	25352594	"Vpu, an accessory protein encoded by HIV-1, contributes to the attenuation of the anti-viral response by partial inactivation of IRF3 while host cells undergo apoptosis."
63225	IRF3	9606	25505063	Hepatitis B virus (HBV) polymerase inhibits TMEM173-stimulated IRF3 activation and IFNB1 induction.
63225	IRF3	9606	25792739	"Stimulation of TMEM173-dependent IRF3 activation by ultraviolet radiation is due to apoptotic signalling-dependent disruption of ULK1, a pro-autophagic protein that negatively regulates TMEM173. "
63225	IRF3	9606	26046437	PQBP1 directly binds to reverse-transcribed HIV-1 DNA and interacts with MB21D1 to initiate an IRF3-dependent innate response
63225	IRF3	9606	26646986	"4-(2-chloro-6-fluorobenzyl)-N-(furan-2-ylmethyl)-3-oxo-3,4-dihydro-2H-benzo[b][1,4]thiazine-6-carboxamide (G10) requires STING to trigger IRF3/IFN-associated transcription in human fibroblasts and subsequently blocking replication of Chikungunya virus, Venezuelan Encephalitis virus, and Sindbis virus."
63225	IRF3	9606	26378160	Influenza B virus induces IRF3 activation and IL29 (IFNL1) gene expression without a requirement for viral protein synthesis or replication and DDX58 is the critical pattern recognition receptor needed for IRF3 activation.
50119	IL29	9606	21499846	IL29 is able to efficiently inhibit Herpes Simplex Virus Type-1 replication in neuronal cells by inducing the expression of TLR as well as activate the TLR-mediated interferon antiviral pathway.
50119	IL29	9606	24041672	"IFNL1 (IL29), IFNL2 and IFNL3 have different effects on Toll-like receptor-related gene expression in HepG2 cells."
50119	IL29	9606	26130701	"IFN-λ1 is able to augment TLR-mediated B cell activation, partially attributed to an upregulation of TLR7 expression"
50119	IL29	9606	26378160	Influenza B virus induces IRF3 activation and IL29 (IFNL1) gene expression without a requirement for viral protein synthesis or replication and DDX58 is the critical pattern recognition receptor needed for IRF3 activation.
40102	TRAF6	9606	16184196	"TRAF6 is an adapter protein linking kinases to TNF receptor, and IL-1 receptor signalling pathways, and also has E3 ubiquitin ligase activity."
40102	TRAF6	9606	18617513	"TRAF6 autoubiquitination and its interaction with Ubc13 are dependent on zinc finger 1 (ZF1) motif and an intact RING domain, necessary elements in signalling by IL-1, LPS and RANKL."
40102	TRAF6	9606	18922473	"TRAF6 is specifically required for the Smad-independent activation of JNK and p38, and its carboxyl TRAF homology domain physically interacts with TGF-beta receptors that activate JNK and p38 through a mechanism similar to that operating in the interleukin-1beta/Toll-like receptor pathway."
40102	TRAF6	9606	18984593	"TRAF6 and MEK kinase 1 (MEKK1) play a pivotal role in the retinoic-acid-inducible gene-I (RIG-I)-like helicase antiviral pathway, where TRAF6 and MEKK1 activate NF-kappaB and mitogen-activated protein kinases via MAVS and this is critical for the optimal induction of type I interferons."
40102	TRAF6	9606	19091594	TRAF6 negatively regulates TNFalpha-induced NF-kappaB activation through its ubiquitin ligase activity.
40102	TRAF6	9606	12140561	"TRAF6 regulates several signalling cascades in innate immunity, adaptive immunity and bone homeostasis."
40102	TRAF6	9606	20449947	"TRAF6 competes with TRAF2 for CD40 binding to regulate NF-kappaB activation in human B lymphocytes,  thereby limiting the capacity of CD40 engagement to induce NF-kappaB activation."
40102	TRAF6	9606	20512936	TRAF6 is autoinhibited by an intramolecular interaction which is counteracted by trans-ubiquitination and TRAF auto-ubiquitination is a means of sustaining an open conformation active in downstream signalling.
40102	TRAF6	9606	20622119	"TRAF6 interacts with CSF2RB to mediate NF-kappaB signalling, demonstrating a novel TRAF6-dependent signalling pathway association with a type I cytokine receptor."
40102	TRAF6	9606	21185369	"TRAF6 is a E3 ubiquitin ligase that activates NFKB pathway in response to innate and adaptive immunity stimuli. TRAF6 protein contains a highly conserved TRAF-C domain that contributes to oligomerization and its interaction to upstream signalling molecules and a RING domain dimerization interface that is functionally important for ubiquitination and the activation of NFKB.
"
40102	TRAF6	9606	21220427	"TRAF6 is polyubiquitinated and disassembled during endotoxin tolerization; a process which impairs the production of LPS-induced pro-inflammatory cytokines without inhibition expression of anti-inflammatory or anti-microbial mediators.
"
40102	TRAF6	9606	22033459	TRAF6 is degraded in the proteasome upon TLR stimulation in macrophages. (Demonstrated in mice)
40102	TRAF6	9606	24670424	"Following NOD2 activation, IRF4 interacts with MYD88, TRAF6, and RIPK2 and downregulates K63-linked polyubiquitinylation of RICK and TRAF6 leading to disruption of NFkB activation pathways."
40102	TRAF6	9606	24670381	MIR146A is a potent negative regulator of the innate immune response in keratinocytes through downregulation of the IRAK1/TRAF6/NFκB pathway.
40102	TRAF6	9606	25027037	"STAT1 is directly recruited to TRAF6, demonstrating cross-talk between the TLR and JAK/STAT signalling pathways, and this direct activation of STAT1 by TLR signalling suggests a crucial role for STAT1 in TLR-induced inflammation. Demonstrated in mice."
40102	TRAF6	9606	25371197	ECSIT binds to MAP3K7 and TRAF6 to form a complex that plays a pivotal role in activating TLR4-mediated NF-kB signalling. 
40102	TRAF6	9606	26221041	Reversible arginine methylation of TRAF6 is regulated by PRMT1 and JMJD6 and this in turn regulates TRAF6-dependent TLR signalling.
40102	TRAF6	9606	26385923	MAVS directly interacts with TRAF6 through its potential TRAF6-binding motif 2.
49080	MAVS	9606	19036819	MAVS oligomer is essential in the formation of a multiprotein membrane-associated signalling complex that enables downstream activation of IRF3 and NF-kappaB in antiviral innate immunity.
49080	MAVS	9606	16177806	"MAVS is a caspase recruitment  domain (CARD)-containing adaptor protein that interacts with DDX58 (RIG-I) and recruits CHUK (IKKalpha), IKBKB (IKKbeta) and IKBKE (IKKepsilon) kinases by means of its C-terminal region, leading to the activation of NF-kappaB and IRF3."
49080	MAVS	9606	16125763	"MAVS is an adaptor protein that contains an N-terminal caspase recruitment  domain (CARD)-like domain and a C-terminal transmembrane domain, both of which are essential for MAVS signalling, while the transmembrane domain also targets MAVS to the mitochondria."
49080	MAVS	9606	20032188	"MAVS facilitates cell death by disrupting the mitochondrial membrane potential and by activating caspases.

"
49080	MAVS	9606	20140199	"MAVS-dependent RIG-I-like receptor (RLR) signalling regulates the quantity, quality, and balance of the immune response to West Nile virus (WNV) infection."
49080	MAVS	9606	20451243	"MAVS in peroxisomes induces a rapid interferon-independent expression of defence factors that provide short-term protection, whereas mitochondrial MAVS activates an interferon-dependent signalling pathway with delayed kinetics, which amplifies and stabilizes the antiviral response. "
49080	MAVS	9606	20554965	"MAVS interacts with hepatitis B virus X protein and this promotes the degradation of MAVS via Lys(136) ubiquitination, preventing the induction of IFN-beta."
