"ensembl","symbol","entrez","organism","source","senescence_effect","LFC_Oncogene","LFC_Replicative","LFC_DNAdamage","adj_p_Oncogene","adj_p_Replicative","adj_p_DNAdamage","sig_types"
"ENSG00000077063","CTTNBP2","83992","Human","RNAseq","Unknown",-1.13052212246199,-0.261491213985174,-0.585509537062844,5.31110529906652e-05,0.334489579477904,0.0221418091405348,"Oncogene"
"ENSG00000077152","UBE2T","29089","Human","RNAseq","Unknown",-2.13657224226048,0.00791587123283472,-2.4455500995126,5.04302870617634e-08,0.983342246101316,4.48872741568759e-09,"Oncogene/DNA-damage"
"ENSG00000077238","IL4R","3566","Human","InnateDB/RNAseq","Unknown",1.35848474165277,-1.80698605394463,1.77716012580174,0.00099792463401744,5.52410227205502e-05,5.14347942690752e-05,"Oncogene/Replicative/DNA-damage"
"ENSG00000077514","POLD3","10714","Human","RNAseq","Unknown",-1.1860491561593,-0.491402683102779,-0.998794029567057,2.05674971459844e-10,0.00114155577080284,4.17702937725232e-09,"Oncogene"
"ENSG00000077585","GPR137B","7107","Human","RNAseq","Unknown",1.07195629161063,0.228331321879679,0.872641114503804,1.90439749093347e-06,0.290916099962262,4.91788993147956e-05,"Oncogene"
"ENSG00000077684","JADE1","79960","Human","RNAseq","Unknown",-1.82887863977051,-0.124801785220334,-0.742562733171239,5.14152272724598e-11,0.522014246416939,0.000118606522066672,"Oncogene"
"ENSG00000077943","ITGA8","8516","Human","RNAseq","Unknown",-2.55120786633751,2.83837602824104,-2.00191395775585,0.00258602947817055,0.00108895384840341,0.0159228761813822,"Oncogene/Replicative/DNA-damage"
"ENSG00000078401","EDN1","1906","Human","InnateDB/RNAseq","Unknown",-1.47962350756887,2.50435180405211,-0.388099031839757,0.00813340010315883,5.27291733897322e-05,0.501794557337916,"Oncogene/Replicative"
"ENSG00000079102","RUNX1T1","862","Human","RNAseq","Unknown",-1.98675926092226,-0.711126025164311,-0.525306180867605,1.07291187875407e-05,0.0815083739753274,0.151843753222088,"Oncogene"
"ENSG00000079263","SP140","11262","Human","RNAseq","Unknown",2.08838633026243,0.450708627873893,0.523576772512859,6.1672906364098e-07,0.222665730438305,0.127290595364554,"Oncogene"
"ENSG00000079616","KIF22","3835","Human","RNAseq","Unknown",-1.11987653150351,-1.2537822085166,-1.74289400228073,1.01539008148519e-06,8.94639147439627e-07,3.2947932836593e-10,"Oncogene/Replicative/DNA-damage"
"ENSG00000079819","EPB41L2","2037","Human","RNAseq","Unknown",-1.5643383257231,1.07979565847106,-1.53195560411209,1.57631977245896e-06,0.000404624820295037,2.39583568998056e-06,"Oncogene/Replicative/DNA-damage"
"ENSG00000079931","MOXD1","26002","Human","RNAseq","Unknown",-2.41580536418482,2.84413906772807,-1.28843719890853,2.82257001343218e-05,3.179328183331e-06,0.0132375214378653,"Oncogene/Replicative/DNA-damage"
"ENSG00000080298","RFX3","5991","Human","RNAseq","Unknown",1.09405473373778,-0.465166467844667,-0.0275056014928248,7.67436453025404e-06,0.0412432502647225,0.903221949105671,"Oncogene"
"ENSG00000080493","SLC4A4","8671","Human","RNAseq","Unknown",-2.411173304004,1.52118977468618,-0.581391424717055,9.65411532965765e-07,0.000496878417698553,0.155853947692944,"Oncogene/Replicative"
"ENSG00000080573","COL5A3","50509","Human","RNAseq","Unknown",1.60548848576563,-3.64433840852642,-0.0407638529292356,0.00530386393688414,1.09304874020715e-06,0.949488446713793,"Oncogene/Replicative"
"ENSG00000080823","MOK","5891","Human","RNAseq","Unknown",-1.20613015927092,1.14137234466886,-0.18639392769773,0.00150964567555511,0.00276723037053763,0.636972772332493,"Oncogene/Replicative"
"ENSG00000080839","RBL1","5933","Human","CSgene/RNAseq","Unknown",-2.28517092733677,-0.427528224400783,-2.09869126315719,8.42795156612162e-11,0.0827359829376419,3.43861061559468e-10,"Oncogene/DNA-damage"
"ENSG00000080986","NDC80","10403","Human","RNAseq","Unknown",-4.24858038941921,0.193168749355631,-3.63804308594783,1.26960798271185e-10,0.693456494192087,2.08866655682982e-09,"Oncogene/DNA-damage"
"ENSG00000081177","EXD2","55218","Human","RNAseq","Unknown",-1.11450528699596,0.835133303019585,-0.317974046317214,8.56782058942853e-06,0.00076333786028024,0.148018739354439,"Oncogene"
"ENSG00000081377","CDC14B","8555","Human","RNAseq","Unknown",-1.32593734117138,0.909827714952926,-0.735715903876347,2.06676043035012e-06,0.000558956213877876,0.00271475579092647,"Oncogene"
"ENSG00000081923","ATP8B1","5205","Human","RNAseq","Unknown",-3.04584969751935,2.02168111542826,-2.0366527647914,2.96580193017309e-07,0.000137682165722313,0.000110150711091254,"Oncogene/Replicative/DNA-damage"
"ENSG00000082126","MPP4","58538","Human","RNAseq","Unknown",-1.50971101244518,2.90935063564579,-0.913465251475048,0.00734310871941448,8.87935095328248e-06,0.0966911197488873,"Oncogene/Replicative"
"ENSG00000082397","EPB41L3","23136","Human","RNAseq","Unknown",-1.16891970249835,1.36297139549776,-0.693199898144715,0.000581198458360669,0.000137724750082621,0.0312814990352441,"Oncogene/Replicative"
"ENSG00000082438","COBLL1","22837","Human","RNAseq","Unknown",-2.16695830796387,3.85022002007725,-0.799525933732738,0.00105418251306076,7.49293843060809e-07,0.21189638122472,"Oncogene/Replicative"
"ENSG00000082482","KCNK2","3776","Human","RNAseq","Unknown",-4.85233222971797,-0.973320775655877,-0.627866175361402,3.32568580671984e-10,0.04310426082328,0.1973747894797,"Oncogene"
"ENSG00000082497","SERTAD4","56256","Human","RNAseq","Unknown",-2.01769935570978,0.0152328102030849,-0.323705797348998,5.1534025495591e-06,0.971407542296621,0.40656861708458,"Oncogene"
"ENSG00000083123","BCKDHB","594","Human","RNAseq","Unknown",-1.21113235472035,0.0594397272619331,-0.685263487356949,3.99253479430871e-07,0.794158799929512,0.000748461985885389,"Oncogene"
"ENSG00000083223","TUT7","79670","Human","RNAseq","Unknown",1.28655171895376,0.206616832136429,0.64061628370995,6.09797275909904e-08,0.324118690679781,0.00120594359452889,"Oncogene"
"ENSG00000083290","ULK2","9706","Human","RNAseq","Unknown",-1.01073645302171,0.280257840926648,-0.439211636715675,3.66647200475705e-06,0.145614887005037,0.0179175471353406,"Oncogene"
"ENSG00000083454","P2RX5","5026","Human","RNAseq","Unknown",1.29249060543234,1.96896395969616,1.12719126215047,0.00183882612690525,2.34899392633847e-05,0.00503358825619608,"Oncogene/Replicative/DNA-damage"
"ENSG00000083457","ITGAE","3682","Human","RNAseq","Unknown",-1.33597154478033,0.705378860107288,-0.526449709812112,4.80974360621076e-07,0.00277371461147282,0.0172770478716273,"Oncogene"
"ENSG00000083720","OXCT1","5019","Human","RNAseq","Unknown",-1.75402996085303,0.827669215643137,-1.27609522001486,9.58916311361326e-08,0.00314307836071627,1.63192556822442e-05,"Oncogene/DNA-damage"
"ENSG00000083857","FAT1","2195","Human","RNAseq","Unknown",-1.26031203610628,0.745756237535837,-0.0389460376383828,3.87859198546035e-05,0.00868299822273326,0.903323020757219,"Oncogene"
"ENSG00000085117","CD82","3732","Human","RNAseq","Unknown",2.49371627893187,-0.108265388303586,2.01948091087111,1.78298808598949e-07,0.81095289974475,5.92185029507084e-06,"Oncogene/DNA-damage"
"ENSG00000085662","AKR1B1","231","Human","CellAge/RNAseq","Inhibits",1.76870112660794,-1.63641835945114,2.13053083853779,0.000860241023296131,0.00200302858651424,0.000114610067246568,"Oncogene/Replicative/DNA-damage"
"ENSG00000085840","ORC1","4998","Human","RNAseq","Unknown",-2.23902867757767,-1.6606940312341,-2.20639227303182,5.68071633204507e-08,1.7405812647111e-05,9.314656454093e-08,"Oncogene/Replicative/DNA-damage"
"ENSG00000085999","RAD54L","8438","Human","RNAseq","Unknown",-1.32368740337016,-0.26437633101971,-1.58022111473373,1.93436640212651e-06,0.298584095994589,8.92136302274783e-08,"Oncogene/DNA-damage"
"ENSG00000087076","HSD17B14","51171","Human","RNAseq","Unknown",1.70550418913719,0.261478594571147,0.860481795036444,3.54410221398147e-05,0.550033318855777,0.0168304014784265,"Oncogene"
"ENSG00000087245","MMP2","4313","Human","Ageing atlas/RNAseq","Unknown",1.07465676003547,-0.285786238937569,0.905934265153024,0.00435015765806297,0.485463943185166,0.0148901344087586,"Oncogene"
"ENSG00000087586","AURKA","6790","Human","CellAge/RNAseq","Inhibits",-1.6717995582277,-0.807733509973134,-1.71086589244443,3.08672052201865e-08,0.00127367885932429,2.29844527153713e-08,"Oncogene/DNA-damage"
"ENSG00000087842","PIR","8544","Human","RNAseq","Unknown",-1.05889075434401,-0.36386086543928,-0.574699291636972,8.88736522739296e-05,0.17175505851654,0.0124454160985669,"Oncogene"
"ENSG00000087884","AAMDC","28971","Human","RNAseq","Unknown",-1.3163182488529,1.31024950296849,-0.357936619429116,1.88288411762731e-05,2.70487678512133e-05,0.197786534725847,"Oncogene/Replicative"
"ENSG00000088280","ASAP3","55616","Human","RNAseq","Unknown",-1.04716906610757,0.215237400870139,-0.0471116656794884,7.89180143314586e-05,0.40656861708458,0.864217642954476,"Oncogene"
"ENSG00000088305","DNMT3B","1789","Human","RNAseq","Unknown",-1.67307914829724,-0.225277766769192,-1.22642107630056,5.10425117736211e-10,0.255894018121271,6.17649644127191e-08,"Oncogene/DNA-damage"
"ENSG00000088325","TPX2","22974","Human","RNAseq","Unknown",-2.95898063174366,-0.226299378017404,-3.22245964121045,3.84127816007387e-10,0.530968966384425,1.09769317898434e-10,"Oncogene/DNA-damage"
"ENSG00000088367","EPB41L1","2036","Human","RNAseq","Unknown",1.05066131320552,0.114700285608515,0.824394968261629,1.71588362547752e-07,0.577009024130464,9.67559652787888e-06,"Oncogene"
"ENSG00000088756","ARHGAP28","79822","Human","RNAseq","Unknown",-1.79738083549818,-0.719789256947003,0.0621793662059468,0.000759124586993631,0.13832601881524,0.908790695084928,"Oncogene"
"ENSG00000088826","SMOX","54498","Human","RNAseq","Unknown",1.54231341098239,-0.718788470449279,1.30726844511448,8.72324637678318e-06,0.0234659306950784,7.83016995090187e-05,"Oncogene/DNA-damage"
"ENSG00000089685","BIRC5","332","Human","CSgene/InnateDB/RNAseq","Unknown",-4.04837158195451,-0.163944561483767,-3.72211027810865,5.92752449317414e-11,0.719479695427262,2.85821226856067e-10,"Oncogene/DNA-damage"
"ENSG00000089723","OTUB2","78990","Human","InnateDB/RNAseq","Unknown",1.96232007974557,0.595466926920699,0.825075477269958,3.39387363258253e-09,0.0252448801682562,0.0012317142117339,"Oncogene"
"ENSG00000090020","SLC9A1","6548","Human","RNAseq","Unknown",1.04333397714743,0.194113266733257,0.723477320886118,2.16334049059853e-09,0.234920212416426,1.46421426197086e-06,"Oncogene"
"ENSG00000090339","ICAM1","3383","Human","InnateDB/RNAseq","Unknown",2.12141312613333,-0.583167913377734,3.11636124435477,5.82210510510499e-05,0.232876941754759,2.25056361711249e-07,"Oncogene/DNA-damage"
"ENSG00000090530","P3H2","55214","Human","RNAseq","Unknown",-2.22889756730297,1.35733719050084,0.173275499157676,7.17477359799803e-07,0.000696971510524793,0.666625009375378,"Oncogene/Replicative"
"ENSG00000090889","KIF4A","24137","Human","RNAseq","Unknown",-3.80958146735962,-0.329518603275435,-3.62784643573105,8.65122847353803e-11,0.425984010826997,2.0930102247876e-10,"Oncogene/DNA-damage"
"ENSG00000091409","ITGA6","3655","Human","RNAseq","Unknown",-1.50580333012015,1.52742275412706,-0.96108070602747,4.32831477898905e-05,4.31970917449797e-05,0.00485993520731283,"Oncogene/Replicative"
"ENSG00000091490","SEL1L3","23231","Human","RNAseq","Unknown",1.13326894268717,-1.10794170112324,0.49642013281186,0.000797744069417984,0.0011557528288695,0.122723315077472,"Oncogene/Replicative"
"ENSG00000091622","PITPNM3","83394","Human","RNAseq","Unknown",-1.66758727979036,1.53198944083902,-0.209105133080204,0.000565626022325988,0.00158119781331973,0.670951566894522,"Oncogene/Replicative"
"ENSG00000091651","ORC6","23594","Human","RNAseq","Unknown",-1.87175184455883,-0.0962425091888289,-1.80548661936189,6.91706039868438e-08,0.765612172870608,1.52428565229817e-07,"Oncogene/DNA-damage"
"ENSG00000091656","ZFHX4","79776","Human","RNAseq","Unknown",-2.0026154592823,0.189699281842138,-0.757202359916795,3.2947932836593e-10,0.424037613325467,0.0011695249566767,"Oncogene"
"ENSG00000091844","RGS17","26575","Human","RNAseq","Unknown",1.43619021681954,-0.0425916762363496,0.149920235655785,9.3474701006468e-05,0.910997654131191,0.677411685903964,"Oncogene"
"ENSG00000091986","CCDC80","151887","Human","RNAseq","Unknown",-3.24229840622699,2.87807456698854,-1.94779686334709,1.03713826895023e-05,5.61992235186366e-05,0.00310320985207648,"Oncogene/Replicative/DNA-damage"
"ENSG00000092036","HAUS4","54930","Human","RNAseq","Unknown",-1.37218386417229,-0.336689220160161,-1.19230482241006,8.85595099638294e-10,0.04829182185683,1.39787067439016e-08,"Oncogene/DNA-damage"
"ENSG00000092421","SEMA6A","57556","Human","RNAseq","Unknown",-1.10526910722019,0.181009464817591,0.87502618765247,0.00706411995162032,0.693182522619652,0.0307796912303786,"Oncogene"
"ENSG00000092470","WDR76","79968","Human","RNAseq","Unknown",-3.34520411619851,-0.615294411162024,-2.61595556591497,7.58279484855059e-11,0.0734759415598672,6.77286140187447e-09,"Oncogene/DNA-damage"
"ENSG00000092621","PHGDH","26227","Human","RNAseq","Unknown",-1.62634536279321,-0.880765766756851,-1.63617307887442,1.5035513488119e-05,0.0101468508255916,1.46265444908632e-05,"Oncogene/DNA-damage"
"ENSG00000092820","EZR","7430","Human","RNAseq","Unknown",-1.76508586269736,0.892738556457891,-1.69594441469882,1.1866184911878e-06,0.00495010644272749,2.27335291064487e-06,"Oncogene/DNA-damage"
"ENSG00000092841","MYL6","4637","Human","RNAseq","Unknown",-1.19661339119589,0.932586731627438,-0.830254436579103,3.15707926937605e-05,0.000868003451715299,0.0018929444306917,"Oncogene"
"ENSG00000092853","CLSPN","63967","Human","RNAseq","Unknown",-3.63199030347875,-0.3293001730321,-3.02488783318012,1.62660642521865e-10,0.425090261414789,5.35319115079459e-09,"Oncogene/DNA-damage"
"ENSG00000092969","TGFB2","7042","Human","CSgene/RNAseq","Unknown",-1.79902127285767,1.78505459725893,0.360249004350187,1.27863555645978e-05,1.84570201778959e-05,0.329241111993572,"Oncogene/Replicative"
"ENSG00000093009","CDC45","8318","Human","RNAseq","Unknown",-2.63205625492392,-1.45632023572431,-2.56711109638091,4.82694194364659e-10,4.02592159318445e-05,9.28431585324059e-10,"Oncogene/Replicative/DNA-damage"
"ENSG00000094804","CDC6","990","Human","RNAseq","Unknown",-2.42822926285377,-1.0707562409039,-2.0783309884691,1.37048403285944e-09,0.000736702539857049,3.21864413138595e-08,"Oncogene/Replicative/DNA-damage"
"ENSG00000095066","HOOK2","29911","Human","RNAseq","Unknown",1.27015355692556,-0.616671820516022,0.975602335366922,2.15649516857831e-06,0.0126917204165792,8.63742348230755e-05,"Oncogene"
"ENSG00000095752","IL11","3589","Human","RNAseq","Unknown",3.0972544239188,-3.05820139495517,2.6622332655088,0.000115158894679147,0.00015158740973993,0.000634963350244253,"Oncogene/Replicative/DNA-damage"
"ENSG00000096060","FKBP5","2289","Human","RNAseq","Unknown",-1.08364407069297,-0.783517909246769,-1.81533930605182,0.000455209626561831,0.0141322283145781,3.87387532530321e-07,"Oncogene/DNA-damage"
"ENSG00000096070","BRPF3","27154","Human","RNAseq","Unknown",1.07097188894988,-0.736912065517353,0.491442041584555,1.42857950242768e-05,0.00266063447040781,0.0249047455777893,"Oncogene"
"ENSG00000096092","TMEM14A","28978","Human","RNAseq","Unknown",-1.61130586131209,1.0575312855525,-0.668943644787584,1.88391642398231e-07,0.000149885938593132,0.00887150839400241,"Oncogene/Replicative"
"ENSG00000096433","ITPR3","3710","Human","InnateDB/RNAseq","Unknown",1.37212580317449,-0.450340881615402,0.185166525084021,0.000611835931476278,0.259884268300123,0.651678600933894,"Oncogene"
"ENSG00000097046","CDC7","8317","Human","RNAseq","Unknown",-1.58868273219149,-0.610398296798743,-1.76401704139953,4.74068554007308e-09,0.0077798567672152,7.83593951851044e-10,"Oncogene/DNA-damage"
"ENSG00000097096","SYDE2","84144","Human","RNAseq","Unknown",-1.92660519524033,1.18806242196064,-0.40964924715186,1.27648541790015e-06,0.000879365133863304,0.224169553563793,"Oncogene/Replicative"
"ENSG00000099364","FBXL19","54620","Human","RNAseq","Unknown",1.01536673053545,-1.12369378952531,0.709474467252511,0.000605146808334515,0.000531268500533387,0.0124568481606722,"Oncogene/Replicative"
"ENSG00000099821","POLRMT","5442","Human","RNAseq","Unknown",1.02890276067163,-0.756572470225446,0.813680071314672,5.07654491885026e-05,0.00488212810265715,0.000730806013617039,"Oncogene"
"ENSG00000099860","GADD45B","4616","Human","RNAseq","Unknown",-1.3173763260307,0.854134798209924,-0.612421137139409,8.53520216780955e-06,0.00255362476466008,0.017991868638796,"Oncogene"
"ENSG00000099992","TBC1D10A","83874","Human","RNAseq","Unknown",1.25741965792079,-0.299811097242222,0.872707909510287,3.21229694797239e-08,0.142077301303104,1.39335707722378e-05,"Oncogene"
"ENSG00000100003","SEC14L2","23541","Human","RNAseq","Unknown",1.19270905724586,-0.336612978925475,0.546561256324244,1.14827482692769e-06,0.119294818058964,0.00842886880162775,"Oncogene"
"ENSG00000100036","SLC35E4","339665","Human","RNAseq","Unknown",1.23521949693074,-0.282923367982077,0.528670575784252,2.9737411034869e-07,0.19812350259834,0.00729507915064304,"Oncogene"
"ENSG00000100092","SH3BP1","23616","Human","RNAseq","Unknown",1.54330788637617,-1.41019163128059,0.920039735284404,0.000112192977225679,0.000697108472675877,0.0124530717442081,"Oncogene/Replicative"
"ENSG00000100162","CENPM","79019","Human","RNAseq","Unknown",-3.00621165930644,-1.0699010145129,-2.83567553451464,1.29454765720402e-09,0.00738041021878645,3.39745295713556e-09,"Oncogene/Replicative/DNA-damage"
"ENSG00000100284","TOM1","10043","Human","RNAseq","Unknown",1.17620231527466,-0.468960302882449,1.01817739630179,5.1516002530585e-06,0.0536023693256388,3.93153096972445e-05,"Oncogene/DNA-damage"
"ENSG00000100297","MCM5","4174","Human","RNAseq","Unknown",-1.27636226231973,-1.76682914478396,-1.68261902550848,7.8358090409716e-06,1.3469652735867e-07,9.13374592935562e-08,"Oncogene/Replicative/DNA-damage"
"ENSG00000100342","APOL1","8542","Human","RNAseq","Unknown",-2.992933813861,1.53312080901253,0.551571974877466,1.85740846824357e-07,0.000711350123088517,0.191763671518143,"Oncogene/Replicative"
"ENSG00000100479","POLE2","5427","Human","RNAseq","Unknown",-2.86669307182014,-1.22794005577104,-2.10842978849382,6.4675109806924e-11,0.000184561596609268,2.01025368068215e-08,"Oncogene/Replicative/DNA-damage"
"ENSG00000100490","CDKL1","8814","Human","RNAseq","Unknown",-1.19593976327782,-0.0631837691603104,-0.369123328659498,1.26788852985891e-08,0.727955695894051,0.0184972100516577,"Oncogene"
"ENSG00000100526","CDKN3","1033","Human","RNAseq","Unknown",-4.19115832817384,0.521941074980144,-3.66022063719071,2.91870692594032e-10,0.273633454866827,4.13242267339966e-09,"Oncogene/DNA-damage"
